transaction_id,ledger_id,order_ref,amount,currency,status,recorded_at
txn_00345,ledger_00345,order_00345,12741.47,INR,paid,2026-08-25T13:34:30
txn_00346,ledger_00346,order_00346,20894.48,INR,paid,2026-08-24T23:06:30
txn_00347,ledger_00347,order_00347,1039.91,INR,paid,2026-08-16T07:50:30
txn_00348,ledger_00348,order_00348,21922.18,INR,paid,2026-08-29T03:03:30
txn_00349,ledger_00349,order_00349,3482.53,INR,paid,2026-08-18T03:28:30
txn_00350,ledger_00350,order_00350,4603.06,INR,paid,2026-08-29T10:22:30
txn_00351,ledger_00351,order_00351,20245.19,INR,paid,2026-08-08T20:48:00
txn_00352,ledger_00352,order_00352,18292.35,INR,paid,2026-08-02T23:43:30
txn_00353,ledger_00353,order_00353,17427.75,INR,paid,2026-08-11T19:26:30
txn_00354,ledger_00354,order_00354,15303.83,INR,paid,2026-08-21T10:20:30
txn_00355,ledger_00355,order_00355,5926.67,INR,paid,2026-08-11T21:14:30
txn_00356,ledger_00356,order_00356,7805.75,INR,paid,2026-08-22T08:17:30
txn_00357,ledger_00357,order_00357,22608.96,INR,paid,2026-08-09T19:55:30
txn_00358,ledger_00358,order_00358,9259.24,INR,paid,2026-08-26T23:03:30
txn_00359,ledger_00359,order_00359,24612.55,INR,paid,2026-08-22T00:16:30
txn_00360,ledger_00360,order_00360,19535.33,INR,paid,2026-08-18T09:06:30
txn_00361,ledger_00361,order_00361,10524.65,INR,paid,2026-08-08T17:00:00
txn_00362,ledger_00362,order_00362,20440.59,INR,paid,2026-08-28T12:27:30
txn_00363,ledger_00363,order_00363,3546.12,INR,paid,2026-08-12T09:04:30
txn_00364,ledger_00364,order_00364,1399.28,INR,paid,2026-08-22T20:55:30
txn_00365,ledger_00365,order_00365,21865.51,INR,paid,2026-08-26T05:42:30
txn_00367,ledger_00367,order_00367,21294.03,INR,paid,2026-08-13T23:21:30
txn_00367,ledger_00367,order_00367,21294.03,INR,paid,2026-08-13T23:21:30
txn_00368,ledger_00368,order_00368,2188.49,INR,paid,2026-08-08T07:06:30
txn_00369,ledger_00369,order-00369,6892.5,INR,paid,2026-08-24T08:43:30
txn_00370,ledger_00370,order_00370,3860.25,INR,paid,2026-08-20T21:50:30
txn_00371,ledger_00371,order_00371,22771.57,INR,paid,2026-08-21T12:45:30
txn_00372,ledger_00372,order_00372,22127.28,INR,paid,2026-08-02T05:07:30
txn_00372,ledger_00372,order_00372,22127.28,INR,paid,2026-08-02T05:07:30
txn_00373,ledger_00373,order_00373,10430.93,INR,paid,2026-08-19T01:02:30
txn_00374,ledger_00374,order_00374,12599.98,INR,paid,2026-08-12T01:31:00
txn_00375,ledger_00375,order_00375,9715.54,INR,paid,2026-08-04T17:08:30
txn_00376,ledger_00376,order_00376,9435.33,INR,paid,2026-08-02T06:47:30
txn_00377,ledger_00377,order_00377,8035.25,INR,paid,2026-08-05T12:13:30
txn_00377,ledger_00377,order_00377,8035.25,INR,paid,2026-08-05T12:13:30
txn_00378,ledger_00378,order_00378,20995.49,INR,paid,2026-08-30T13:55:30
txn_00379,ledger_00379,order_00379,8448.73,INR,paid,2026-08-07T15:31:30
txn_00380,ledger_00380,order_00380,3526.23,INR,paid,2026-08-14T01:20:30
txn_00381,ledger_00381,order_00381,22943.16,INR,paid,2026-08-22T12:02:30
txn_00382,ledger_00382,order_00382,17432.19,INR,paid,2026-08-07T07:35:30
txn_00383,ledger_00383,order_00383,18995.14,INR,paid,2026-08-22T08:23:30
txn_00384,ledger_00384,order_00384,11270.18,INR,paid,2026-08-01T05:44:30
txn_00385,ledger_00385,order-00385,22655.85,INR,paid,2026-08-01T20:45:30
txn_00386,ledger_00386,order_00386,6472.51,INR,paid,2026-08-07T19:18:30
txn_00387,ledger_00387,order_00387,13765.23,INR,paid,2026-08-28T17:03:30
txn_00388,ledger_00388,order_00388,13241.51,INR,paid,2026-08-06T01:26:30
txn_00389,ledger_00389,order_00389,19426.7,INR,paid,2026-08-11T19:33:30
txn_00390,ledger_00390,order_00390,7598.66,INR,paid,2026-08-03T04:09:30
txn_00391,ledger_00391,order_00391,6037.14,INR,paid,2026-08-30T01:54:30
txn_00392,ledger_00392,order_00392,19868.09,INR,paid,2026-08-21T19:17:30
txn_00392,ledger_00392,order_00392,19868.09,INR,paid,2026-08-21T19:17:30
txn_00393,ledger_00393,order_00393,1663.9,INR,paid,2026-08-23T17:56:30
txn_00394,ledger_00394,order_00394,14958.8,INR,paid,2026-08-01T17:57:30
txn_00395,ledger_00395,order_00395,15835.68,INR,paid,2026-08-27T04:06:30
txn_00396,ledger_00396,order_00396,6124.26,INR,paid,2026-08-07T12:49:30
txn_00397,ledger_00397,order_00397,7352.67,INR,paid,2026-08-01T01:42:30
txn_00398,ledger_00398,order_00398,15408.76,INR,paid,2026-08-11T22:45:30
txn_00399,ledger_00399,order_00399,14309.53,INR,paid,2026-08-09T12:35:30
txn_00400,ledger_00400,order_00400,16642.85,INR,paid,2026-08-04T21:30:30
txn_00401,ledger_00401,order_00401,13134.77,INR,paid,2026-08-17T09:52:30
txn_00402,ledger_00402,order_00402,1785.22,INR,paid,2026-08-24T22:35:30
txn_00403,ledger_00403,order_00403,13647.64,INR,paid,2026-08-24T02:27:30
txn_00404,ledger_00404,order_00404,13898.38,INR,paid,2026-08-18T18:28:30
txn_00405,ledger_00405,order_00405,21845.95,INR,paid,2026-08-02T23:33:30
txn_00406,ledger_00406,order_00406,15928.2,INR,paid,2026-08-17T23:44:30
txn_00407,ledger_00407,order_00407,6415.89,INR,paid,2026-08-01T17:44:30
txn_00408,ledger_00408,order_00408,8991.64,INR,paid,2026-08-04T01:47:30
txn_00409,ledger_00409,order_00409,8685.58,INR,paid,2026-08-31T05:43:00
txn_00410,ledger_00410,order_00410,15743.6,INR,paid,2026-08-27T11:35:30
txn_00411,ledger_00411,order_00411,18406.16,INR,paid,2026-08-16T03:11:30
txn_00412,ledger_00412,order_00412,3421.9,INR,paid,2026-08-17T00:48:30
txn_00413,ledger_00413,order_00413,13695.74,INR,paid,2026-08-30T06:06:30
txn_00414,ledger_00414,order_00414,4459.72,INR,paid,2026-08-22T03:29:30
txn_00415,ledger_00415,order_00415,24522.4,INR,paid,2026-08-22T18:41:30
txn_00416,ledger_00416,order_00416,15830.22,INR,paid,2026-08-07T03:17:30
txn_00417,ledger_00417,order_00417,1671.2,INR,paid,2026-08-21T19:54:30
txn_00418,ledger_00418,order_00418,1020.9,INR,paid,2026-08-10T04:11:30
txn_00419,ledger_00419,order_00419,1190.78,INR,paid,2026-08-10T01:52:30
txn_00421,ledger_00421,order_00421,23340.94,INR,paid,2026-08-24T10:56:30
txn_00422,ledger_00422,order_00422,10015.78,INR,paid,2026-08-25T17:08:30
txn_00424,ledger_00424,order_00424,18856.94,INR,paid,2026-08-09T16:44:30
txn_00426,ledger_00426,order_00426,21658.38,INR,paid,2026-08-16T02:33:30
txn_00427,ledger_00427,order_00427,6903.09,INR,paid,2026-08-17T17:58:30
txn_00428,ledger_00428,order_00428,11364.58,INR,paid,2026-08-19T04:55:30
txn_00429,ledger_00429,order_00429,22376.47,INR,paid,2026-08-18T14:19:30
txn_00430,ledger_00430,order_00430,8542.01,INR,paid,2026-08-09T12:03:30
txn_00431,ledger_00431,order_00431,12455.46,INR,paid,2026-08-23T15:25:30
txn_00432,ledger_00432,order_00432,9246.94,INR,paid,2026-08-24T15:11:30
txn_00433,ledger_00433,order_00433,6741.35,INR,paid,2026-08-04T18:14:30
txn_00433,ledger_00433,order_00433,6741.35,INR,paid,2026-08-04T18:14:30
txn_00434,ledger_00434,order_00434,18204.32,INR,paid,2026-08-04T14:12:30
txn_00435,ledger_00435,order_00435,11117.58,INR,paid,2026-08-09T05:06:30
txn_00436,ledger_00436,order_00436,8098.16,INR,paid,2026-08-04T15:27:30
txn_00437,ledger_00437,order_00437,8265.21,INR,paid,2026-08-14T10:55:30
txn_00438,ledger_00438,order_00438,7731.75,INR,paid,2026-08-28T10:13:30
txn_00439,ledger_00439,order_00439,17969.81,INR,paid,2026-08-08T14:01:30
txn_00440,ledger_00440,order_00440,17275.14,INR,paid,2026-08-16T23:58:30
txn_00441,ledger_00441,order_00441,11233.53,INR,paid,2026-08-17T01:05:30
txn_00442,ledger_00442,order_00442,15409.8,INR,paid,2026-08-20T19:04:30
txn_00443,ledger_00443,order_00443,6936.43,INR,paid,2026-08-03T14:39:30
txn_00444,ledger_00444,order_00444,2201.32,INR,paid,2026-08-30T00:20:30
txn_00445,ledger_00445,order_00445,12875.84,INR,paid,2026-08-08T06:44:30
txn_00446,ledger_00446,order_00446,23824.46,INR,paid,2026-08-07T11:57:30
txn_00447,ledger_00447,order_00447,21231.87,INR,paid,2026-08-20T22:36:30
txn_00447,ledger_00447,order_00447,21231.87,INR,paid,2026-08-20T22:36:30
txn_00448,ledger_00448,order-00448,966.49,INR,paid,2026-08-04T01:26:30
txn_00449,ledger_00449,order_00449,5976.28,INR,paid,2026-08-30T08:41:30
txn_00450,ledger_00450,order_00450,9698.84,INR,paid,2026-08-18T10:10:30
txn_00451,ledger_00451,order_00451,906.39,INR,paid,2026-08-07T23:35:30
txn_00452,ledger_00452,order_00452,17008.65,INR,paid,2026-08-17T21:11:30
txn_00453,ledger_00453,order_00453,9363.13,INR,paid,2026-08-04T11:58:30
txn_00453,ledger_00453,order_00453,9363.13,INR,paid,2026-08-04T11:58:30
txn_00454,ledger_00454,order_00454,14390.65,INR,paid,2026-08-25T02:18:30
txn_00455,ledger_00455,order_00455,9237.05,INR,paid,2026-08-15T07:23:30
txn_00456,ledger_00456,order_00456,16274.06,INR,paid,2026-08-12T08:38:30
txn_00457,ledger_00457,order_00457,24398.0,INR,paid,2026-08-02T04:18:30
txn_00458,ledger_00458,order_00458,12526.19,INR,paid,2026-08-18T14:41:30
txn_00460,ledger_00460,order_00460,6618.24,INR,paid,2026-08-13T04:18:00
txn_00461,ledger_00461,order_00461,17630.54,INR,paid,2026-08-10T18:22:30
txn_00462,ledger_00462,order_00462,24909.49,INR,paid,2026-08-13T23:55:30
txn_00463,ledger_00463,order_00463,17380.12,INR,paid,2026-08-23T08:31:30
txn_00464,ledger_00464,order_00464,5084.44,INR,paid,2026-08-07T04:15:30
txn_00465,ledger_00465,order_00465,21335.37,INR,paid,2026-08-21T13:45:30
txn_00466,ledger_00466,order_00466,4399.14,INR,paid,2026-08-21T06:10:30
txn_00467,ledger_00467,order_00467,24931.83,INR,paid,2026-08-15T13:04:30
txn_00468,ledger_00468,order_00468,17026.71,INR,paid,2026-08-03T22:55:30
txn_00469,ledger_00469,order_00469,7330.02,INR,paid,2026-08-14T15:37:30
txn_00470,ledger_00470,order_00470,21298.92,INR,paid,2026-08-30T00:32:30
txn_00471,ledger_00471,order_00471,4434.87,INR,paid,2026-08-17T10:50:30
txn_00472,ledger_00472,order_00472,12768.02,INR,paid,2026-08-06T12:33:30
txn_00473,ledger_00473,order_00473,24629.8,INR,paid,2026-08-07T07:41:30
txn_00474,ledger_00474,order_00474,5994.73,INR,paid,2026-08-23T11:36:30
txn_00475,ledger_00475,order_00475,754.47,INR,paid,2026-08-26T05:08:30
txn_00476,ledger_00476,order_00476,14761.36,INR,paid,2026-08-22T06:31:30
txn_00481,ledger_00481,order_00481,20601.15,INR,paid,2026-08-04T08:33:30
txn_00482,ledger_00482,order_00482,3220.64,INR,paid,2026-08-15T10:16:30
txn_00483,ledger_00483,order_00483,16094.23,INR,paid,2026-08-21T19:29:00
txn_00484,ledger_00484,order_00484,11699.25,INR,paid,2026-08-24T13:05:30
txn_00485,ledger_00485,order_00485,8678.42,INR,paid,2026-08-26T02:10:30
txn_00486,ledger_00486,order_00486,16030.87,INR,paid,2026-08-09T06:45:30
txn_00487,ledger_00487,order_00487,19217.76,INR,paid,2026-08-06T20:56:30
txn_00488,ledger_00488,unknown_00488,11872.2,INR,paid,2026-08-03T12:31:30
txn_00489,ledger_00489,order_00489,20801.63,INR,paid,2026-08-24T13:54:30
txn_00490,ledger_00490,order_00490,3910.09,INR,paid,2026-08-08T11:50:30
txn_00491,ledger_00491,order_00491,4338.69,INR,paid,2026-08-11T06:16:30
txn_00492,ledger_00492,order_00492,23528.51,INR,paid,2026-08-13T22:15:30
txn_00493,ledger_00493,order_00493,21163.75,INR,paid,2026-08-12T09:43:30
txn_00494,ledger_00494,order_00494,4987.92,INR,paid,2026-08-26T01:39:30
txn_00495,ledger_00495,order_00495,6933.83,INR,paid,2026-08-29T10:41:30
txn_00496,ledger_00496,order_00496,7640.33,INR,paid,2026-08-25T06:42:30
txn_00497,ledger_00497,order_00497,2426.37,INR,paid,2026-08-30T04:07:30
txn_00498,ledger_00498,order_00498,4299.03,INR,paid,2026-08-27T10:13:30
txn_00499,ledger_00499,order_00499,3939.44,INR,paid,2026-08-30T23:30:30
txn_00500,ledger_00500,order_00500,15649.53,INR,paid,2026-08-28T12:58:30
txn_00501,ledger_00501,order_00501,8506.73,INR,paid,2026-08-26T23:37:00
txn_00502,ledger_00502,order_00502,1212.29,INR,paid,2026-08-02T06:59:30
txn_00503,ledger_00503,order_00503,23718.82,INR,paid,2026-08-27T05:59:30
txn_00504,ledger_00504,order_00504,6689.93,INR,paid,2026-08-10T14:15:30
txn_00505,ledger_00505,order_00505,19197.28,INR,paid,2026-08-19T23:01:30
txn_00506,ledger_00506,order_00506,15490.9,INR,paid,2026-08-02T09:04:30
txn_00507,ledger_00507,order_00507,12796.66,INR,paid,2026-08-29T13:01:30
txn_00508,ledger_00508,order_00508,16083.49,INR,paid,2026-08-14T17:58:30
txn_00509,ledger_00509,order_00509,12125.33,INR,paid,2026-08-19T11:33:30
txn_00510,ledger_00510,order_00510,7506.1,INR,paid,2026-08-04T07:42:30
txn_00512,ledger_00512,order_00512,11046.18,INR,paid,2026-08-23T00:55:30
txn_00513,ledger_00513,order_00513,11664.61,INR,paid,2026-08-16T11:34:30
txn_00514,ledger_00514,order_00514,15205.84,INR,paid,2026-08-15T05:25:30
txn_00515,ledger_00515,order_00515,21550.98,INR,paid,2026-08-15T12:46:30
txn_00516,ledger_00516,order_00516,18381.57,INR,paid,2026-08-16T17:14:30
txn_00517,ledger_00517,order_00517,24386.82,INR,paid,2026-08-06T22:49:30
txn_00518,ledger_00518,order_00518,19040.56,INR,paid,2026-08-24T10:29:30
txn_00519,ledger_00519,order_00519,14085.12,INR,paid,2026-08-15T12:33:30
txn_00520,ledger_00520,order_00520,6119.27,INR,paid,2026-08-06T13:49:30
txn_00521,ledger_00521,order_00521,6760.04,INR,paid,2026-08-12T06:47:30
txn_00523,ledger_00523,order-00523,7326.28,INR,paid,2026-08-18T11:35:30
txn_00524,ledger_00524,order_00524,21617.68,INR,paid,2026-08-20T00:42:30
txn_00525,ledger_00525,order_00525,6281.93,INR,paid,2026-08-08T06:26:30
txn_00526,ledger_00526,order_00526,20355.6,INR,paid,2026-08-27T06:59:30
txn_00527,ledger_00527,unknown_00527,19056.1,INR,paid,2026-08-09T15:20:30
txn_00528,ledger_00528,order_00528,19101.72,INR,paid,2026-08-23T16:14:30
txn_00529,ledger_00529,order_00529,24899.64,INR,paid,2026-08-22T05:53:30
txn_00530,ledger_00530,order_00530,12519.12,INR,paid,2026-08-15T01:00:30
txn_00530,ledger_00530,order_00530,12519.12,INR,paid,2026-08-15T01:00:30
txn_00531,ledger_00531,order_00531,12484.52,INR,paid,2026-08-05T02:21:30
txn_00532,ledger_00532,order_00532,23636.3,INR,paid,2026-08-24T00:04:30
txn_00533,ledger_00533,order_00533,11631.85,INR,paid,2026-08-11T22:56:30
txn_00534,ledger_00534,order_00534,9063.7,INR,paid,2026-08-03T07:12:30
txn_00535,ledger_00535,order_00535,14978.22,INR,paid,2026-08-30T18:37:30
txn_00536,ledger_00536,order_00536,16845.76,INR,paid,2026-08-14T08:06:00
txn_00537,ledger_00537,order_00537,13707.52,INR,paid,2026-08-05T21:24:30
txn_00538,ledger_00538,order_00538,22073.15,INR,paid,2026-08-17T15:31:30
txn_00539,ledger_00539,order_00539,19120.03,INR,paid,2026-08-17T15:42:30
txn_00540,ledger_00540,order_00540,1226.54,INR,paid,2026-08-03T07:52:30
txn_00540,ledger_00540,order_00540,1226.54,INR,paid,2026-08-03T07:52:30
txn_00541,ledger_00541,order_00541,14300.01,INR,paid,2026-08-09T20:36:30
txn_00542,ledger_00542,order_00542,9126.84,INR,paid,2026-08-14T03:13:30
txn_00543,ledger_00543,order_00543,1930.94,INR,paid,2026-08-23T22:46:30
txn_00544,ledger_00544,order_00544,11313.82,INR,paid,2026-08-26T00:35:30
txn_00545,ledger_00545,order_00545,7065.04,INR,paid,2026-08-29T08:44:30
txn_00546,ledger_00546,order_00546,17041.93,INR,paid,2026-08-06T09:46:30
txn_00547,ledger_00547,order_00547,3303.72,INR,paid,2026-08-05T09:36:30
txn_00548,ledger_00548,order_00548,9908.2,INR,paid,2026-08-16T10:22:30
txn_00549,ledger_00549,order_00549,14379.74,INR,paid,2026-08-17T15:20:30
txn_00550,ledger_00550,order-00550,5056.54,INR,paid,2026-08-24T04:05:30
txn_00551,ledger_00551,order_00551,10094.54,INR,paid,2026-08-02T19:58:30
txn_00552,ledger_00552,order_00552,1228.05,INR,paid,2026-08-07T05:40:30
txn_00553,ledger_00553,order_00553,17868.44,INR,paid,2026-08-22T13:27:30
txn_00555,ledger_00555,order_00555,15195.89,INR,paid,2026-08-24T11:04:30
txn_00556,ledger_00556,order_00556,3580.55,INR,paid,2026-08-28T21:38:30
txn_00557,ledger_00557,order_00557,8031.4,INR,paid,2026-08-18T21:12:30
txn_00559,ledger_00559,order_00559,14883.74,INR,paid,2026-08-24T02:07:30
txn_00560,ledger_00560,order_00560,20724.41,INR,paid,2026-08-25T05:27:30
txn_00561,ledger_00561,order_00561,12482.09,INR,paid,2026-08-26T14:51:30
txn_00562,ledger_00562,order-00562,20412.15,INR,paid,2026-08-17T18:20:30
txn_00563,ledger_00563,order_00563,8347.87,INR,paid,2026-08-05T23:43:30
txn_00566,ledger_00566,order_00566,763.51,INR,paid,2026-08-22T14:22:30
txn_00567,ledger_00567,order_00567,6711.71,INR,paid,2026-08-30T20:04:30
txn_00568,ledger_00568,order_00568,19594.31,INR,paid,2026-08-27T07:50:30
txn_00569,ledger_00569,order_00569,14483.1,INR,paid,2026-08-03T08:05:30
txn_00570,ledger_00570,order_00570,14629.73,INR,paid,2026-08-08T18:14:30
txn_00571,ledger_00571,order_00571,13153.39,INR,paid,2026-08-29T04:55:30
txn_00572,ledger_00572,order_00572,19387.69,INR,paid,2026-08-18T07:16:30
txn_00573,ledger_00573,order-00573,3779.62,INR,paid,2026-08-12T00:32:30
txn_00575,ledger_00575,order_00575,4850.53,INR,paid,2026-08-21T01:43:30
txn_00576,ledger_00576,order_00576,7910.94,INR,paid,2026-08-07T21:24:30
txn_00577,ledger_00577,order_00577,10382.71,INR,paid,2026-08-10T14:42:00
txn_00578,ledger_00578,order_00578,10318.4,INR,paid,2026-08-28T19:53:30
txn_00579,ledger_00579,order_00579,23020.97,INR,paid,2026-08-03T20:01:30
txn_00580,ledger_00580,order_00580,17673.8,INR,paid,2026-08-24T14:32:30
txn_00581,ledger_00581,order_00581,5262.81,INR,paid,2026-08-15T19:02:30
txn_00582,ledger_00582,order_00582,24953.26,INR,paid,2026-08-22T18:30:30
txn_00584,ledger_00584,order_00584,23921.47,INR,paid,2026-08-21T22:04:30
txn_00585,ledger_00585,order_00585,22811.89,INR,paid,2026-08-16T13:54:30
txn_00586,ledger_00586,order_00586,14113.84,INR,paid,2026-08-30T06:39:30
txn_00587,ledger_00587,order_00587,6682.62,INR,paid,2026-08-23T00:51:30
txn_00588,ledger_00588,order_00588,4887.38,INR,paid,2026-08-12T05:15:30
txn_00589,ledger_00589,order_00589,7047.26,INR,paid,2026-08-14T14:02:30
txn_00590,ledger_00590,order_00590,5699.19,INR,paid,2026-08-14T13:04:30
txn_00590,ledger_00590,order_00590,5699.19,INR,paid,2026-08-14T13:04:30
txn_00591,ledger_00591,order_00591,19302.24,INR,paid,2026-08-10T10:24:30
txn_00592,ledger_00592,order_00592,17286.97,INR,paid,2026-08-23T06:07:30
txn_00593,ledger_00593,order_00593,8296.53,INR,paid,2026-08-16T20:59:30
txn_00594,ledger_00594,order_00594,23368.69,INR,paid,2026-08-13T10:41:30
txn_00595,ledger_00595,order_00595,7265.96,INR,paid,2026-08-27T02:23:30
txn_00596,ledger_00596,order_00596,17400.98,INR,paid,2026-08-18T06:43:30
txn_00597,ledger_00597,order_00597,9923.86,INR,paid,2026-08-16T16:58:30
txn_00598,ledger_00598,order_00598,23869.76,INR,paid,2026-08-07T15:59:30
txn_00599,ledger_00599,order_00599,7332.27,INR,paid,2026-08-14T02:10:30
txn_00600,ledger_00600,order_00600,23887.31,INR,paid,2026-08-04T14:19:30
txn_00601,ledger_00601,order_00601,8724.45,INR,paid,2026-08-21T03:11:30
txn_00602,ledger_00602,order_00602,16433.7,INR,paid,2026-08-22T19:16:30
txn_00603,ledger_00603,order_00603,5428.27,INR,paid,2026-08-25T12:16:30
txn_00604,ledger_00604,order-00604,6851.2,INR,paid,2026-08-26T13:52:30
txn_00605,ledger_00605,order_00605,17434.67,INR,paid,2026-08-07T05:56:30
txn_00606,ledger_00606,order_00606,2819.74,INR,paid,2026-08-27T16:58:30
txn_00607,ledger_00607,order_00607,6058.12,INR,paid,2026-08-03T07:26:30
txn_00608,ledger_00608,order_00608,16778.87,INR,paid,2026-08-25T04:02:30
txn_00609,ledger_00609,order_00609,5719.22,INR,paid,2026-08-11T14:19:30
txn_00609,ledger_00609,order_00609,5719.22,INR,paid,2026-08-11T14:19:30
txn_00610,ledger_00610,order_00610,1407.03,INR,paid,2026-08-19T19:26:30
txn_00611,ledger_00611,order_00611,8324.31,INR,paid,2026-08-22T11:59:30
txn_00612,ledger_00612,order_00612,2603.57,INR,paid,2026-08-07T06:09:30
txn_00613,ledger_00613,order_00613,229.02,INR,paid,2026-08-26T01:07:30
txn_00614,ledger_00614,order_00614,24449.98,INR,paid,2026-08-08T04:30:30
txn_00615,ledger_00615,order_00615,10232.0,INR,paid,2026-08-22T15:35:30
txn_00616,ledger_00616,order_00616,11988.47,INR,paid,2026-08-10T01:51:30
txn_00617,ledger_00617,order_00617,18922.19,INR,paid,2026-08-14T01:44:30
txn_00618,ledger_00618,order-00618,8097.08,INR,paid,2026-08-30T09:29:30
txn_00619,ledger_00619,order_00619,1573.15,INR,paid,2026-08-05T01:42:30
txn_00620,ledger_00620,order_00620,16342.24,INR,paid,2026-08-11T13:38:30
txn_00621,ledger_00621,order_00621,13425.29,INR,paid,2026-08-02T16:44:30
txn_00622,ledger_00622,order_00622,22839.42,INR,paid,2026-08-08T23:13:30
txn_00623,ledger_00623,order_00623,10505.34,INR,paid,2026-08-09T00:00:30
txn_00624,ledger_00624,order_00624,23354.67,INR,paid,2026-08-02T15:41:30
txn_00625,ledger_00625,order_00625,24929.58,INR,paid,2026-08-19T01:37:30
txn_00626,ledger_00626,order_00626,19720.22,INR,paid,2026-08-09T11:30:30
txn_00627,ledger_00627,order_00627,23421.56,INR,paid,2026-08-14T04:10:30
txn_00628,ledger_00628,order_00628,22115.18,INR,paid,2026-08-01T10:07:30
txn_00629,ledger_00629,order_00629,15109.3,INR,paid,2026-08-16T05:57:30
txn_00631,ledger_00631,order_00631,13628.18,INR,paid,2026-08-23T11:29:30
txn_00632,ledger_00632,order_00632,22242.57,INR,paid,2026-08-07T02:34:30
txn_00633,ledger_00633,order_00633,21291.39,INR,paid,2026-08-22T07:12:30
txn_00634,ledger_00634,order_00634,6893.64,INR,paid,2026-08-06T03:02:30
txn_00634,ledger_00634,order_00634,6893.64,INR,paid,2026-08-06T03:02:30
txn_00637,ledger_00637,order_00637,450.7,INR,paid,2026-08-16T08:12:30
txn_00638,ledger_00638,order_00638,19790.11,INR,paid,2026-08-26T20:10:30
txn_00639,ledger_00639,order_00639,16892.59,INR,paid,2026-08-09T18:59:30
txn_00640,ledger_00640,order_00640,4923.49,INR,paid,2026-08-30T01:39:30
txn_00641,ledger_00641,order_00641,20692.05,INR,paid,2026-08-24T10:49:30
txn_00642,ledger_00642,order_00642,8265.37,INR,paid,2026-08-19T05:49:30
txn_00643,ledger_00643,order_00643,17256.23,INR,paid,2026-08-09T09:49:30
txn_00644,ledger_00644,order_00644,11988.61,INR,paid,2026-08-12T06:56:30
txn_00645,ledger_00645,order_00645,270.07,INR,paid,2026-08-18T10:57:30
txn_00646,ledger_00646,order_00646,5964.48,INR,paid,2026-08-13T03:37:30
txn_00647,ledger_00647,order_00647,23855.47,INR,paid,2026-08-14T17:48:30
txn_00648,ledger_00648,order_00648,14603.27,INR,paid,2026-08-27T01:44:30
txn_00649,ledger_00649,order_00649,596.55,INR,paid,2026-08-30T17:59:30
txn_00650,ledger_00650,order_00650,5983.93,INR,paid,2026-08-06T09:07:30
txn_00651,ledger_00651,order_00651,11688.34,INR,paid,2026-08-08T06:27:30
txn_00652,ledger_00652,order_00652,10194.87,INR,paid,2026-08-23T20:53:30
txn_00653,ledger_00653,order_00653,23085.34,INR,paid,2026-08-15T03:40:30
txn_00653,ledger_00653,order_00653,23085.34,INR,paid,2026-08-15T03:40:30
txn_00654,ledger_00654,order_00654,17288.23,INR,paid,2026-08-30T01:38:30
txn_00655,ledger_00655,order_00655,22911.65,INR,paid,2026-08-14T10:15:30
txn_00656,ledger_00656,order_00656,9251.84,INR,paid,2026-08-11T01:13:30
txn_00657,ledger_00657,order_00657,5556.3,INR,paid,2026-08-07T01:53:30
txn_00658,ledger_00658,order_00658,12006.73,INR,paid,2026-08-21T16:57:30
txn_00659,ledger_00659,order_00659,18718.6,INR,paid,2026-08-28T13:37:30
txn_00659,ledger_00659,order_00659,18718.6,INR,paid,2026-08-28T13:37:30
txn_00660,ledger_00660,order_00660,9403.26,INR,paid,2026-08-25T23:54:30
txn_00661,ledger_00661,order_00661,23239.54,INR,paid,2026-08-25T11:06:30
txn_00662,ledger_00662,order_00662,20657.53,INR,paid,2026-08-12T06:17:30
txn_00663,ledger_00663,order_00663,17040.51,INR,paid,2026-08-28T02:47:30
txn_00664,ledger_00664,order_00664,21841.06,INR,paid,2026-08-04T17:25:30
txn_00665,ledger_00665,order_00665,13551.81,INR,paid,2026-08-25T00:54:30
txn_00667,ledger_00667,order_00667,2894.0,INR,paid,2026-08-25T22:10:30
txn_00668,ledger_00668,order_00668,22581.92,INR,paid,2026-08-10T04:48:30
txn_00669,ledger_00669,order_00669,14360.27,INR,paid,2026-08-07T19:40:30
txn_00670,ledger_00670,order_00670,4196.98,INR,paid,2026-08-24T16:21:30
txn_00671,ledger_00671,order_00671,11101.83,INR,paid,2026-08-10T08:21:30
txn_00672,ledger_00672,order_00672,18042.18,INR,paid,2026-08-23T05:55:30
txn_00673,ledger_00673,order_00673,12808.35,INR,paid,2026-08-03T12:46:30
txn_00674,ledger_00674,order_00674,11390.46,INR,paid,2026-08-24T08:36:30
txn_00675,ledger_00675,order_00675,10444.07,INR,paid,2026-08-26T15:56:30
txn_00676,ledger_00676,order_00676,1537.65,INR,paid,2026-08-22T01:02:30
txn_00677,ledger_00677,order_00677,16851.92,INR,paid,2026-08-15T00:36:30
txn_00678,ledger_00678,order_00678,18109.67,INR,paid,2026-08-19T00:28:30
txn_00679,ledger_00679,order_00679,6435.98,INR,paid,2026-08-01T03:17:30
txn_00679,ledger_00679,order_00679,6435.98,INR,paid,2026-08-01T03:17:30
txn_00680,ledger_00680,order_00680,18753.39,INR,paid,2026-08-27T07:40:30
txn_00681,ledger_00681,order_00681,10650.06,INR,paid,2026-08-03T21:38:30
txn_00682,ledger_00682,order_00682,13574.97,INR,paid,2026-08-03T17:48:30
